meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,spent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,labels
-540.9220581,63.76203156,-24.90634537,-6.926174641,-17.01213264,-13.14448643,-9.638280869,-21.03059578,-23.05730247,-4.610202312,-8.091930389,-8.823131561,-11.06535339,-5.248975277,-9.064603806,-9.571725845,-7.428051949,-6.363384724,-5.519242764,0.043023907,female_angry
-509.6607056,44.02767563,-7.839298248,3.732037783,-3.409615993,-1.590599298,3.508708,-9.499900818,-10.84903717,-8.259606361,-10.63286686,-4.75180006,-6.866876125,-3.045951843,-5.384642601,-2.720432043,-8.536018372,-2.259854555,-2.642364979,0.253223568,female_surprise
-342.4893368,17.56789447,-0.473819559,3.199777256,-0.333643009,0.648405345,0.697971819,-5.34182613,-7.399590782,-5.216630834,-5.741317722,-5.317020471,-3.151938839,-2.391390616,-3.320718161,-2.903853396,-5.438793756,-3.74293861,-1.691684454,0.366407288,female_surprise
-562.5356445,39.16320419,-11.44376183,5.067639828,-5.510675907,-1.722955942,-1.105115771,-11.59219265,-11.47521019,-8.475450516,-10.50401306,-4.443060875,-6.224437714,-1.190828681,-4.633469582,-3.153115511,-10.32456398,0.419301689,-2.308709383,2.206415892,female_surprise
-307.5292358,-5.619888783,-49.26976013,-14.10420513,-25.89462471,-10.26288319,-13.12279224,-8.435926437,-16.19497108,-5.091793537,-13.72583008,-11.7302599,5.848410606,13.51638699,20.3881321,11.09557915,-1.983951092,-10.30149937,-7.122524738,5.720094681,female_angry
-180.189193,2.760466149,-24.95884901,-6.112297938,-8.610844968,-2.58441597,-1.812673614,-2.976379095,-7.069921157,-1.197739985,-7.685121622,-7.479344991,4.243821304,10.67648743,14.22247422,6.798390636,-3.01455144,-7.305554693,-4.21629276,2.15871139,female_angry
-361.7939148,-10.01266193,-55.1946106,-14.92095852,-25.96156502,-9.500722885,-15.91841316,-10.44901276,-17.30962181,-3.654970407,-16.44425774,-5.476804256,11.51805592,18.15919685,18.43732071,3.500701189,-9.922205925,-11.05142307,-0.3607907,5.50604105,female_angry
-596.5681763,57.30446625,8.14377594,3.601983786,-1.522257924,-4.462040424,2.090349674,-14.35361958,-12.8728323,-8.589455605,-11.9377327,-7.758377552,-11.17464828,-3.655519485,-4.807579517,-7.888131142,-9.416891098,-6.589570999,-6.480947495,-4.567546368,female_surprise
-539.1736745,47.21816199,10.1134716,2.823176549,-1.811678183,-2.739585277,-1.012364685,-13.24453922,-12.61694327,-9.949189564,-10.3200333,-8.398564046,-9.806874573,-4.188806461,-4.05723779,-7.014093584,-9.254914285,-5.874642792,-7.065815999,-4.501306165,female_surprise
-648.9606323,55.24608612,6.737070084,2.964236975,-4.884820938,-3.793686628,-3.204886913,-17.60558701,-14.76934052,-11.08766556,-13.40268517,-9.097305298,-10.64871216,-1.398924708,-5.921889782,-8.767006874,-9.671171188,-4.985126495,-6.976392746,-4.718734741,female_surprise
-456.175354,22.41794014,-26.99500465,8.454208374,-14.04110622,-11.90395641,-10.02620983,-18.53107834,-21.68415642,-5.477778912,-8.909341812,-9.386071205,-6.440564156,-8.330857277,-6.236778736,-11.53316116,-5.845738888,4.637345314,6.087267399,11.99634457,female_disgust
-289.3078889,9.11455405,-10.71772226,3.094615271,-5.793698697,-5.937856377,-2.313669912,-9.008612266,-10.93800145,-2.413709137,-2.941296905,-4.687944506,-3.958736865,-4.315942053,-4.026903151,-5.97502731,-3.480316044,4.683666414,6.249402714,7.806349031,female_disgust
-523.8342896,18.97139931,-30.21240997,10.0387249,-15.95073986,-11.86483097,-13.55583763,-22.8217411,-23.38715553,-3.30918479,-11.86822701,-8.295545578,-8.504016876,-9.142580986,-9.960678101,-11.3947773,0.71380496,12.39466286,10.47663021,13.06953526,female_disgust
-473.4512939,48.59024048,6.667593002,-1.676533461,-9.017848015,-10.91880131,0.259602606,-18.7475338,-21.13142204,-12.15345383,-16.58526993,-9.129042625,-10.95418262,-4.022792816,-9.812115669,-5.557267189,-11.4145422,-8.443782806,-5.882998943,-3.569947481,female_surprise
-366.5741114,30.06991692,11.28279752,-1.46253553,-4.460742957,-4.746840116,-2.768526974,-11.88775085,-14.62880274,-10.10851268,-11.16147803,-8.460010651,-6.261353435,-4.005086544,-5.467238714,-4.269733916,-7.200443038,-4.677747689,-4.27402138,-2.131541278,female_surprise
-531.3238525,46.58926392,5.648564816,-3.672708273,-12.44305897,-9.607198715,-5.128232479,-22.91271782,-21.8658638,-11.68610954,-15.50520992,-6.783784389,-8.067479134,-3.614781618,-11.32005692,-5.816283226,-12.47983265,-4.930117607,-6.233127117,-2.849297047,female_surprise
-457.9533386,73.25392914,-34.96545792,0.138510108,-14.71959305,-16.5045929,-7.464993,-21.98276329,-23.41836166,-0.230539799,-7.280663013,-8.907936096,-6.64545393,-8.689134598,-6.382390499,-12.24276829,-11.5542841,-4.60277319,-8.370581627,-4.03913641,female_angry
-290.3201517,23.26533848,-2.332588859,-3.84323857,-5.201933677,-5.260138864,-4.161711768,-8.712659458,-9.657523914,-2.080101059,-0.150412135,-2.277243538,-1.804040368,-2.488405187,-3.616604388,-5.402283578,-4.850700797,-2.360582891,-3.016948796,-1.699083049,female_angry
-509.2020874,66.31185913,-39.10832214,-0.473506212,-18.933918,-16.56098366,-10.14244175,-24.69944954,-22.0293026,2.788893461,-9.755613327,-8.402329445,-8.488145828,-8.239574432,-8.12822628,-14.65579033,-9.594782829,-3.903531075,-8.892116547,-0.572123408,female_angry
-544.3530884,72.27309418,1.084029555,9.105037689,-12.50604248,-8.0297966,-5.509586334,-11.05605602,-18.92775345,-7.299578667,-2.178836346,-9.725489616,-4.815364361,-5.082150936,-4.97829771,-8.619152069,-12.49714184,-3.617739439,-7.404586315,-9.392487526,female_disgust
-378.3030942,29.18538159,8.026583431,1.447620661,-6.789427178,-4.696599398,-3.437555092,-6.515544318,-10.01949066,-5.297982721,-2.306527218,-4.368950335,-2.022365122,-2.311689516,-3.384075367,-5.620236353,-6.587356416,-3.366418704,-5.463807128,-6.047334055,female_disgust
-590.2293701,69.26363373,-0.81780237,6.334433079,-17.76588821,-8.931575775,-9.341773033,-13.73957729,-21.06841087,-3.982474327,-4.811269283,-10.29419136,-5.595890522,-5.948195934,-6.330517292,-10.69169331,-11.70730209,-3.322404146,-10.56748295,-8.739171028,female_disgust
-451.3981018,39.34035873,-22.4979229,6.218192577,-16.51089096,-12.93908691,-8.211362839,-19.23355865,-25.06705093,-4.519821644,-10.67704391,-12.30674934,-6.937125206,-8.918684006,-9.090625763,-11.69060421,-11.77589512,-5.248619556,-3.362164736,4.183901787,female_disgust
-308.7669388,16.77140334,-9.198802392,2.279673839,-5.959970308,-4.716186592,-1.223783203,-10.11192064,-12.8408525,-1.90387048,-4.040023821,-6.932766955,-2.133050388,-3.898603379,-4.859880513,-5.859974436,-6.677160564,-3.465468024,-1.106388355,3.612475731,female_disgust
-507.6151733,35.27202988,-24.27254868,6.161785603,-18.77648926,-12.36753559,-11.34281731,-24.59710693,-25.36903763,-1.768222213,-12.70329666,-11.17356014,-8.37706852,-8.470050812,-10.15128994,-12.90348244,-10.24599075,-2.429564476,-0.736033142,8.863336563,female_disgust
-452.1619873,63.45807648,-19.27577019,7.422537327,-16.53493118,-9.806266785,0.573300838,-18.20017242,-21.31359863,-4.869687557,-7.149343491,-4.770262718,-8.376783371,-6.438429832,-5.195195675,-6.93387413,-12.99006367,-6.939990997,-6.969779015,-5.498979568,female_angry
-343.6060479,31.03660877,-0.09130918,0.883734373,-7.110276394,-4.909015353,-1.040286584,-9.543985244,-11.26534368,-5.040997777,-3.341729378,-3.364508296,-4.242169384,-5.564546762,-4.785082275,-5.440020229,-7.284262284,-5.516542401,-4.82680055,-3.857848941,female_angry
-511.0984497,59.61435318,-21.78323174,5.685344219,-19.86456871,-7.405853748,-3.538874388,-21.5371666,-20.79315186,-1.526271939,-6.992629528,-3.430330038,-8.931652069,-5.93107748,-6.453593731,-9.199211121,-13.70871067,-2.969209909,-7.557669163,-4.522231579,female_angry
-561.6368408,54.08850479,11.42820454,-5.225736141,-4.71345377,-10.30322647,2.375807285,-19.09322166,-14.52858067,-8.773995399,-13.55892849,-8.137358665,-11.6510334,-4.336904526,-6.687170506,-7.261951923,-7.550274849,-7.429145336,-9.578166008,-3.749493122,female_surprise
-404.7544907,28.09346501,13.97895664,-2.266170681,-3.320024223,-3.469938262,-3.618356719,-9.052894509,-9.52742963,-7.596057647,-7.006220732,-6.543925079,-5.979845903,-4.112411552,-3.913838481,-3.675402045,-5.003742124,-3.784852931,-7.077164084,-3.52168602,female_surprise
-629.3446655,54.32817078,9.381999969,-6.580952168,-8.880060196,-9.337362289,-0.632861793,-23.04021263,-15.26740837,-9.496294022,-12.19235325,-7.514047146,-11.7779808,-3.086512566,-7.876862526,-7.358445644,-8.56997776,-8.492321014,-9.534277916,-3.437026978,female_surprise
-394.473175,31.49246979,-34.60692215,-12.43674183,-10.46709061,-18.91068649,-12.68415928,-14.70722771,-26.8542881,-1.079806924,-5.55171442,-13.4029665,-3.61887455,-5.154257774,-6.490576744,0.59476018,2.68915534,14.50564003,13.49931717,12.90713501,female_fear
-288.4997012,19.90197187,-16.66517431,-7.214941354,-3.711416062,-10.50605115,-5.516400135,-9.024811186,-14.01369764,-0.68324426,-2.619727009,-7.129614354,-4.093689378,-4.13168925,-5.121741691,-0.127454671,3.772508299,10.87815949,12.41070123,9.6575871,female_fear
-450.3985596,28.53869629,-40.18464661,-14.59184933,-11.17507935,-19.80240822,-13.52931309,-18.05121231,-26.19269753,4.148978233,-7.54036808,-11.90764999,-3.202958345,-5.816404343,-5.074179173,4.305129528,9.263293266,20.37508774,13.06520367,11.08227921,female_fear
-513.0131836,59.34473038,-16.51374435,-9.247163773,-6.954056263,-12.64827824,-4.454488277,-17.85025787,-15.08367348,-0.984995782,-4.829009056,-10.85107231,-2.930713892,-5.979485035,-3.912461519,-6.503061295,-12.5144949,-5.884329319,-6.224664211,-5.64621973,female_fear
-347.3725633,26.24708543,-0.239169681,-6.254347333,-5.839120615,-5.427551255,-5.309253152,-9.906051371,-7.858593178,-1.864818065,-3.592908469,-6.088578692,-2.976423987,-3.551234377,-4.310018844,-5.19733962,-6.903682601,-5.20465191,-5.019048207,-2.286947051,female_fear
-582.37146,59.03059769,-20.85454369,-9.365464211,-10.60023308,-10.83360863,-7.669565678,-19.9899826,-11.99462223,1.906923413,-7.788945675,-10.25631905,-2.679763556,-6.134512424,-3.898729086,-7.674294472,-12.24669933,-5.223315239,-7.446084023,-0.234057441,female_fear
-327.4705505,5.031765461,-46.72501755,-6.234151363,-23.12467003,-13.73221874,-9.909527779,-6.405612946,-17.43018532,-7.567909718,-8.956837654,-10.10548878,2.107912779,7.604069233,17.53822136,13.22089481,5.296170712,-5.515350819,-9.483833313,-2.771139145,female_angry
-161.4392646,4.455102023,-18.51242623,-2.703729482,-7.314685808,-5.58475969,-1.16815571,-1.883502461,-6.489616745,-2.485965217,-2.9892449,-4.89820905,1.411937016,6.454429805,10.99437294,7.910446115,2.233096167,-4.980488773,-6.109550854,-2.507476779,female_angry
-385.5944519,1.961548805,-50.55646133,-5.503817081,-25.78548813,-12.72116089,-12.71223164,-8.693835258,-20.60210228,-7.38449049,-12.21642113,-5.492680073,5.871425629,13.21087551,19.27688408,9.568256378,-1.225619435,-10.43749332,-7.752776146,0.068026453,female_angry
-471.0301208,71.27954102,-14.4620018,1.00851965,-13.51935959,-9.564890862,-5.151347637,-16.9749527,-20.52334785,-0.745582998,-5.234993935,-15.04520702,-2.793819666,-6.24981451,-10.00199795,-11.4116087,-12.67539501,-5.45530653,-10.31986141,-10.88912773,female_disgust
-356.1507545,34.79261648,0.87016541,-1.959950543,-7.27775795,-4.568615796,-3.672713951,-9.936478269,-11.90016521,-2.693908107,-2.602144497,-6.694228874,-2.382580926,-3.030661298,-6.632348888,-7.775630015,-7.232857133,-4.709424023,-6.127256148,-6.283734356,female_disgust
-520.5078735,68.57697296,-18.02207756,-1.92633462,-18.86191368,-9.651953697,-9.149832726,-19.83956528,-22.21852875,1.052922964,-9.299787521,-12.64722919,-0.897605956,-7.015236855,-12.80875111,-11.42205811,-10.03558636,-4.310903072,-13.39490795,-8.410696983,female_disgust
-401.2167969,37.34047699,-35.79637146,-11.24674606,-12.41188908,-15.12601852,-10.65048599,-12.29850578,-25.50417709,1.415745735,-2.650389671,-14.8520155,-2.906679869,-3.702138901,-5.052267551,1.293016195,3.877607107,10.82615185,11.42715836,9.7810812,female_fear
-210.2261051,13.63965947,-9.173373226,-7.043772059,-4.245929405,-4.880660268,-3.17491337,-6.635541276,-8.652430033,-1.284705184,-1.599634382,-5.029366052,-2.323519508,-1.622986452,-3.160170222,0.919420433,4.178735062,6.585336795,6.306170485,5.31426749,female_fear
-461.6430664,33.74773407,-39.02391434,-11.51238632,-12.89941406,-14.51008987,-11.48771381,-15.01824379,-24.97301865,5.000382423,-7.584843159,-13.27510262,-0.889024734,-2.484334946,-2.10858798,6.224897385,7.295309544,13.42903996,9.736961365,7.332260132,female_fear
-510.2167358,63.64252472,-10.83875656,-4.107120991,-2.283151627,-11.56926727,0.468885958,-16.96156693,-13.40488529,-1.18130362,-6.826159954,-9.571503639,-0.915149987,-5.298783302,-2.926077127,-5.995758533,-13.70173359,-4.299355507,-6.737960815,-2.870440722,female_fear
-366.0835615,26.79326001,4.120367468,-2.509178694,-2.002446229,-5.890289672,-4.264194589,-8.59970605,-9.128411285,-3.962623424,-4.663592552,-5.266899143,-2.821733578,-2.974171341,-3.656037498,-5.099937042,-7.751685636,-4.88823642,-5.033921785,-1.983778975,female_fear
-564.9497681,60.68310165,-13.88214779,-4.835328579,-3.847348452,-10.64341831,-2.17145133,-18.76265144,-11.92210484,-0.612793624,-8.908875465,-8.109287262,-1.113719702,-7.067873001,-5.748609543,-9.532097816,-12.99411583,-2.89882803,-6.964230537,-0.564530671,female_fear
-503.3786316,53.49646378,-3.077378988,-5.784339428,-4.696630955,-10.84828568,-13.79408646,-19.05181885,-20.28458405,-4.073604107,-6.41119051,-11.48649311,-4.373277664,-6.199028969,-5.106868267,-7.568932533,-8.006376266,-3.736152887,-9.58638382,-7.091713905,female_disgust
-367.9384574,25.95900693,5.933744535,-4.582261731,-0.705679105,-5.727533669,-9.011397898,-11.63359257,-11.78227784,-3.829263976,-2.658995498,-5.132019779,-2.856193836,-1.588926461,-3.219641325,-4.31104629,-5.290932229,-4.448456742,-7.011865177,-5.599986723,female_disgust
-561.6889038,52.88450623,-4.305341244,-7.109098434,-6.626434326,-10.87823391,-19.52923965,-22.10248756,-21.00349426,-1.007722855,-9.876231194,-9.932760239,-5.222631931,-6.531953812,-6.110351563,-8.354883194,-8.561845779,-5.649926662,-12.20233822,-6.067474842,female_disgust
-290.9326782,-4.503867149,-49.37558365,-16.09136009,-28.07667732,-6.892184258,-8.439454079,-8.434958458,-18.14651871,-5.330169678,-12.06696892,-8.195059776,5.489236355,16.24703026,22.37447548,14.15681839,-3.926656485,-10.47222328,-5.490036488,6.097922325,female_angry
-179.6538153,3.360255174,-27.06291299,-9.243859202,-12.24712237,-1.374957564,-1.683616692,-4.245134037,-8.21754106,-1.555063706,-7.344194921,-5.074151604,4.594021804,11.1608748,15.55780249,6.805799908,-4.81205417,-9.309152024,-3.057429053,3.030926762,female_angry
-334.5849915,-3.482345819,-54.60567093,-16.69020462,-28.19161034,-5.699519157,-11.8151083,-10.82696247,-18.76078606,-3.333626509,-13.91697598,-2.958384991,11.572258,21.09746361,19.40620613,3.714191675,-12.57470894,-9.142352104,3.342528105,6.548561096,female_angry
-415.272522,53.33016968,-36.14085007,-13.2958374,-9.496041298,-29.86371613,-20.69908905,-26.45988274,-30.98549461,-4.071457386,-2.267134666,-20.19941139,-3.797489405,-3.375744343,-10.90931225,-1.640901327,-6.698230267,4.137257099,4.685463905,12.7474165,female_sad
-224.6579948,15.71621619,-3.423670253,-3.504395046,-2.587214661,-7.088959455,-6.795699466,-9.900098599,-8.882460151,-0.80143718,-0.041974304,-4.006362891,-2.88405632,-1.256288767,-2.919847251,-2.617987557,-1.343779507,0.463359223,3.198616421,6.850883645,female_sad
-466.1768494,50.1991806,-44.33865738,-13.05391121,-12.0568409,-32.68706894,-22.28724861,-29.25513649,-28.41959572,2.084429502,-6.03208828,-18.80687141,0.791260242,-5.234748363,-8.712757111,-0.157764122,-1.587682247,10.12676048,9.150135994,14.03884411,female_sad
-537.6118164,53.82052612,-17.08456039,-3.578989983,-2.718630791,-10.2004509,-5.592087746,-14.04365349,-15.18109798,-6.509698391,-1.536343217,-11.83924961,-0.801126361,-5.530370235,-3.61958003,-5.496551991,-12.99125195,-4.424572945,-7.404025555,-4.457446575,female_fear
-349.9854212,21.41729353,-0.86782418,-2.669683946,-2.314250917,-4.287449057,-5.393780242,-8.404828902,-8.402240308,-4.136743669,-2.533377386,-5.310667627,-2.54044143,-2.175158414,-3.731429904,-5.001318302,-7.052119078,-4.71316544,-5.275152586,-3.294158844,female_fear
-590.7058105,49.3177681,-20.85630035,-4.938685417,-6.253874779,-9.777527809,-9.356769562,-17.50170517,-15.38413048,-3.984863758,-3.777934551,-9.87377739,1.421346188,-6.30358696,-4.446006775,-8.851878166,-12.52075005,-3.750351191,-6.836252213,-0.520158768,female_fear
-497.7461243,39.8798027,-0.992668211,0.156522289,-9.727838516,-0.706351101,3.732415438,-8.816198349,-12.76536655,-7.737389088,-9.507141113,-5.108415604,-6.784514427,-1.580863953,-7.208639622,-2.139636755,-6.12032795,-3.297277212,-1.402493596,2.76499486,female_surprise
-364.0096689,19.01420681,4.558301772,1.17959927,-2.885301148,-1.247150352,0.506195105,-5.231869643,-6.948006863,-6.408913557,-6.11826904,-5.098161995,-4.698547882,-2.653185028,-4.009604499,-2.889617669,-4.94303399,-2.483694291,-0.028462996,2.443786049,female_surprise
-557.5871582,37.19606781,-1.894076824,-0.319642633,-11.08225536,0.532091618,1.080926776,-11.37667656,-15.4421463,-8.343086243,-9.883009911,-4.540722847,-5.770474911,-0.567948878,-8.186950684,-2.649431944,-8.193282127,-1.294519305,0.237177476,2.674706697,female_surprise
-424.9649048,37.53811646,-20.44603348,-7.951566696,-7.360333443,-11.2929821,-12.80643082,-17.15093231,-20.05970001,1.904695153,-5.283555031,-12.68415642,-3.743695021,-6.595852375,-10.15992832,-4.558629513,-1.538309693,9.361176491,10.73663902,16.060606,female_fear
-303.4714636,19.89596664,-7.614425088,-6.845784723,-3.551600908,-7.185946352,-7.201830771,-10.66974355,-10.24933746,-0.467005135,-2.88192343,-7.759349105,-4.254871604,-5.665566694,-6.844811435,-3.141535906,0.539304985,6.920989844,10.35650343,11.41054695,female_fear
-481.5748901,33.70540619,-23.80470848,-7.852884293,-7.75256443,-11.56943226,-16.36476707,-20.7062397,-17.86431313,5.569814205,-9.152321815,-12.39223957,-4.90529108,-9.679071426,-9.131464005,-0.356031418,4.79797554,14.70091534,12.93526649,14.4920826,female_fear
-447.9440918,41.57008362,-15.23818779,-5.722185135,-9.071188927,-12.87513065,-13.98706913,-16.77094078,-21.34217834,-1.412408948,-9.126621246,-7.793643475,-3.857657433,-7.962120533,-5.100922585,-12.65363979,-9.285204887,-6.76200676,-6.718062401,-1.668730259,female_disgust
-313.9501045,21.5072636,-3.228205756,-6.645939836,-4.224557639,-8.151578703,-5.535086992,-9.894162083,-11.15000347,-1.847581442,-3.54632024,-4.129093013,-1.897952748,-3.02212883,-3.843766639,-7.463098318,-5.736829283,-4.60880618,-3.639514689,-0.307483717,female_disgust
-504.5577698,38.80158997,-18.53511047,-8.576833725,-12.46280575,-15.83141422,-18.35396767,-19.6387558,-20.76080894,2.171851397,-12.77947235,-4.719035625,-5.640294075,-7.322994232,-8.544001579,-13.06554031,-9.339682579,-6.235941887,-4.860062122,0.36974138,female_disgust
-603.0109253,62.43805695,9.215352058,5.216882229,-6.306796551,-7.324812889,2.53273344,-18.89221382,-13.69872189,-8.812162399,-9.070671082,-7.778017998,-8.002905846,-2.536540508,-7.215891361,-5.254553795,-9.363996506,-8.488021851,-4.668067455,-2.885299206,female_surprise
-447.4687482,32.16776713,12.45165831,4.634676781,-3.173772324,-2.948536565,-2.271999198,-10.83713099,-11.34895814,-7.886710325,-6.480184994,-6.50018202,-4.288813405,-3.739199437,-4.272165269,-5.300202056,-6.744674897,-6.353962921,-4.764602181,-3.119241694,female_surprise
-658.7582397,57.86956787,6.258805752,4.164915085,-9.198965073,-4.356446266,-0.637236357,-22.71768379,-14.11578274,-8.55388546,-9.261515617,-7.449843407,-5.706961632,-0.830997884,-7.398136616,-5.626833916,-11.32309055,-5.905815601,-3.677423,-4.076795578,female_surprise
-592.5529175,63.69552994,-6.604114532,6.182534695,-6.159740925,-13.21018887,1.981040835,-23.52749825,-14.04284477,-11.35293674,-11.6466198,-7.435389996,-10.09674644,-4.881970406,-5.04696846,-5.480685711,-10.16502857,-1.437583089,-2.567416906,-2.039730072,female_surprise
-462.0403957,34.65352335,2.768124566,1.565185485,-4.832089391,-6.625661635,-3.196254376,-13.03526284,-12.59800319,-7.980236945,-6.509480404,-6.475089105,-5.995156673,-3.955922417,-2.239773608,-4.376006793,-6.474992117,-1.485298249,-2.389089554,-2.692855445,female_surprise
-641.5723267,61.50775528,-9.059030533,6.861692429,-10.90492058,-11.04509926,-3.78004837,-28.05557823,-15.50636196,-12.09838676,-11.0667572,-7.154459476,-9.785065651,-4.435159206,-5.791992188,-6.309380531,-9.871939659,1.551641345,-4.706315994,-3.526160002,female_surprise
-307.2243347,-7.377942085,-49.57817459,-9.979237556,-25.91611481,-5.596860409,-10.79391098,-6.493499756,-14.84690189,-9.265547752,-9.147100449,-0.715550184,14.15495014,19.70238304,18.45033073,0.477707118,-8.286364555,-10.22267246,-6.135900021,5.106991291,female_angry
-286.3881955,-6.314818121,-45.23813802,-8.155160474,-22.75600262,-4.419961961,-9.550797432,-6.052251297,-13.92641775,-9.147695335,-8.835786733,-0.498138073,13.62215484,19.22587937,17.86729941,-0.048312632,-8.286171768,-10.1875575,-5.702779137,4.999609874,female_angry
-357.716217,-10.1714592,-53.55779648,-8.646341324,-27.07587624,-4.525094032,-12.91614342,-7.990456581,-18.42798424,-7.981138706,-7.305850983,6.630865574,18.70366287,22.96060944,10.65796852,-8.324257851,-9.935203552,-7.004165173,0.632306933,3.344724417,female_angry
-524.9631348,45.13495255,0.612916172,-0.169088572,-10.9751215,-3.815482616,4.792088032,-10.9968195,-15.91716099,-9.698130608,-10.72046089,-6.252639294,-9.58981514,-1.951934576,-9.836967468,-5.085948944,-6.990056992,-5.608167648,-4.336346149,-2.395898342,female_surprise
-421.1642175,31.40395447,3.311743558,0.721301532,-7.492596914,-2.1440769,1.34193284,-8.54266723,-12.40320044,-8.255844114,-8.120885516,-7.123861095,-6.717124464,-3.098611344,-7.073524042,-4.790604957,-6.379749409,-5.081332143,-4.318030319,-1.784699625,female_surprise
-582.8649292,40.59589005,-1.67366755,0.80129528,-11.79680347,-2.173332691,0.978631139,-13.13067627,-15.90197849,-7.995184898,-9.01175499,-5.971691608,-9.344334602,-2.911521673,-10.12218094,-2.176555157,-8.387566566,-4.250032902,-4.357339382,-0.381651938,female_surprise
-429.9218445,28.33620834,-20.29457855,-5.451021671,-14.96894646,-14.91589832,-13.16362667,-17.98984146,-23.68815994,-2.927447557,-9.492341995,-13.30547047,-5.558875561,-9.731699944,-6.729979992,-8.294690132,-3.377599716,0.97268188,-1.161473751,0.358620912,female_disgust
-323.3654019,19.93939353,-7.974343282,-4.236129005,-7.1052783,-10.50367633,-5.990566196,-12.40635811,-13.32500763,-1.099716307,-4.128789461,-7.718574249,-3.89799455,-5.229515287,-4.101664927,-3.205134802,-0.641485114,1.747190661,0.849605463,1.266974177,female_disgust
-493.1942139,27.95945549,-24.2448101,-6.568660259,-18.58076286,-15.25022793,-16.48682404,-20.51361275,-24.12913704,-0.646041989,-14.34237194,-11.21303177,-6.549213409,-8.986964226,-8.161283493,-5.532030582,-0.237086773,1.741590023,-2.451491594,0.546037853,female_disgust
-417.2833252,42.93869019,-37.40085983,-10.4487896,-10.28547382,-26.72379112,-20.10656548,-18.92086792,-32.51325226,-2.339626551,-3.823767185,-20.24221039,1.096632481,-5.736293793,-5.969025135,-2.101504326,-4.857943535,1.838988185,5.119052887,11.76368618,female_sad
-273.5031635,18.06223479,-10.06431475,-4.12259321,-3.091151734,-10.4290539,-6.583908305,-8.030375253,-11.84711545,-1.229189767,-0.401023362,-6.197392924,-1.956246516,-1.112176748,-2.229445143,0.051967195,-0.725002055,-0.214306483,2.198058716,6.749047434,female_sad
-466.6129456,40.00164032,-43.27757645,-10.81346798,-13.72613525,-30.38537979,-22.0627346,-22.71575165,-34.00193024,3.492847204,-8.341405869,-17.20292282,4.793153286,-9.454752922,-4.129714966,-2.155510426,-3.041101456,6.163806438,9.97755146,13.67897606,female_sad
-386.781311,32.9963913,-36.44299316,-10.20339394,-14.03748894,-17.63600159,-13.32178307,-13.45510674,-22.62049103,-1.460068464,-2.65399909,-13.35411835,-3.791103601,-0.507678151,-7.445410252,-0.268016934,0.046437986,13.24816322,18.39079285,14.12914658,female_fear
-204.5960577,14.12969365,-10.51566689,-5.48449718,-4.482930891,-6.760620852,-3.848307739,-5.894068131,-7.314338557,-1.482193041,-0.791587997,-5.452143174,-3.252065312,-1.689948113,-1.639600421,-0.693456863,2.602266727,7.483264797,10.48947399,8.892420695,female_fear
-443.2255859,32.30277634,-42.84709549,-11.86672688,-17.96032715,-21.65117455,-16.15082169,-17.79802704,-21.84004593,3.542601347,-6.037641048,-13.31236076,0.248954043,-2.028687954,-5.997925758,4.158565521,6.566516399,21.94329071,18.60574341,10.49205685,female_fear
-533.3253784,54.13958359,-2.351256371,-2.034714222,-1.65785706,-6.262587547,-0.413861901,-16.28764725,-14.55460739,-0.988176465,-5.716333389,-8.491321564,-1.523814201,-4.563567638,-1.616677761,-4.948913097,-10.05269623,-4.528310776,-7.26984787,-6.513870239,female_fear
-401.2446955,25.46380388,6.356737385,-1.107790145,-1.230379476,-3.716248832,-4.475368399,-10.09414572,-8.718144549,-3.235719843,-4.152885071,-5.605267253,-3.363707785,-3.197495897,-2.993098276,-4.619328995,-6.633307484,-4.505597104,-5.931660633,-5.3345934,female_fear
-585.6832275,52.77919388,-5.667301178,-3.015232086,-4.431783676,-5.845149517,-6.254360199,-18.6621666,-11.92290783,1.494727731,-8.288437843,-6.187601089,-1.88439846,-2.912828684,-1.346361399,-7.635326385,-12.29882336,-5.232696533,-8.957850456,-5.580468178,female_fear
-476.8462219,55.11191559,-15.45167065,-1.531815171,-11.7143383,-12.28326225,-6.486205578,-18.32709694,-21.85825539,-4.996036053,-7.969156742,-7.141995907,-8.929390907,-7.0814538,-6.220759869,-9.084580421,-8.010738373,-5.074869633,-6.666556835,-4.278051853,female_angry
-435.2692959,45.92109862,-10.89496755,-2.457510302,-10.68470997,-11.12171807,-6.366547509,-16.84737807,-19.99160597,-4.291205447,-6.25100019,-6.85366616,-8.359120357,-5.784728147,-5.882966537,-8.213353334,-7.143519155,-3.985571327,-5.622224869,-3.594921975,female_angry
-540.7705078,56.56913376,-21.20159912,-3.898445606,-14.69079304,-12.12625694,-10.01021099,-22.71218872,-22.83382797,-3.269557714,-9.405509949,-6.337683678,-9.849985123,-5.315014362,-6.878957748,-9.107901573,-7.83498621,-3.74850893,-6.721135139,-2.91207552,female_angry
-660.5010376,84.64736176,18.55993843,21.77630234,8.086014748,13.14821911,2.777276278,-6.701275826,-4.760483742,-0.606815219,0.880821347,-5.339321136,1.068520904,-1.494480371,2.4155972,3.343500376,-6.75137949,2.26969552,-2.132119179,3.403636217,male_sad
